AQID,ACOF_A,ACOF_I,BANA_A,BANA_I,BARL_A,BARL_I,BEAN_A,BEAN_I,CASS_A,CASS_I,CHIC_A,CHIC_I,CNUT_A,CNUT_I,COCO_A,COCO_I,COTT_A,COTT_I,COWP_A,COWP_I,GROU_A,GROU_I,LENT_A,LENT_I,MAIZ_A,MAIZ_I,OCER_A,OCER_I,OFIB_A,OFIB_I,OILP_A,OILP_I,OOIL_A,OOIL_I,OPUL_A,OPUL_I,ORTS_A,ORTS_I,PIGE_A,PIGE_I,PLNT_A,PLNT_I,PMIL_A,PMIL_I,POTA_A,POTA_I,RAPE_A,RAPE_I,RCOF_A,RCOF_I,REST_A,REST_I,RICE_A,RICE_I,SESA_A,SESA_I,SMIL_A,SMIL_I,SORG_A,SORG_I,SOYB_A,SOYB_I,SUGB_A,SUGB_I,SUGC_A,SUGC_I,SUNF_A,SUNF_I,SWPO_A,SWPO_I,TEAS_A,TEAS_I,TEMF_A,TEMF_I,TOBA_A,TOBA_I,TROF_A,TROF_I,VEGE_A,VEGE_I,WHEA_A,WHEA_I,YAMS_A,YAMS_I
1324,0,0,0,0,33914.89997,0,399.3000006,1.500000015,0,0,237.0000017,1.00000003,0,0,0,0,0,0,0,0,0,0,48.80000079,0,106933.1,66202.49979,10274.99997,0,21.10000021,4.900000095,0,0,108354.0998,0,3956.400005,32.60000022,0,0,0,0,0,0,0,0,156641.9999,82022.79994,535.3999972,0,0,0,12935.99998,12935.99998,0,0,13.59999985,0,0,0,2907.600003,0,128.2999994,0,34036.79984,18473.99998,0,0,5842.500062,0,678.9000012,0,0,0,687378.4015,485087.7003,20380.19999,20380.19999,277537.6946,164936.7013,472582.6002,273643.5987,146815.1008,8746.799994,0,0
1325,0,0,541.800005,0,15639.09996,9698.699915,20.60000006,13.99999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.00000035,18.69999999,22478.90001,16421.20003,4558.199939,3522.700026,97.2999991,33.00000042,0,0,137.5000001,0,5438.600001,1192.200009,0,0,0,0,0,0,0,0,3156.999979,3107.800001,1196.200019,0,0,0,91.39999989,90.60000005,467.7000079,0,0,0,184.2000012,0,194.1999993,0,389.5999979,0,390.3999958,383.699995,0,0,5723.700052,209.3999983,0,0,0,0,14051.70005,88.70000172,27.80000021,27.80000021,6254.500048,536.7000012,20977.69997,19297.49987,29750.79994,8547.000114,0,0
1326,0,0,0,0,0.600000016,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,69.0999999,29,2.399999991,0,0,0,0,0,8.099999912,0,0.100000001,0,0,0,0,0,0,0,0,0,6.699999869,3.799999952,0,0,0,0,14.39999983,13.60000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.49999964,49.20000076,0,0,242.1000013,0,193.1999936,169.1000061,0.600000009,0,0,0
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,0,0,0,0,0,0,7.20000007,0,0,0,0,0,0,0,0,0,0,0,0,0,228.4000006,106.9999981,0.500000007,0,112537.5996,90022.79983,1.300000027,1.300000027,0,0,0,0,0,0,9.199999981,0,0,0,0,0,0,0,6.79999993,0,5868.900038,3452.700017,0,0,0,0,1278.000003,514.5000009,48494.60026,47790.19979,0.300000004,0,0,0,25.8000009,25.50000089,18276.70004,0,0,0,0,0,515.8000033,0,1650.400002,0,0,0,3342.200003,0,1172.200007,0,0,0,461685.7001,402048.2988,0,0,0,0
1329,0,0,0,0,0.400000013,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.799999952,0.79999999,0,0,0,0,0,2.699999988,0,0,0,0,0,0,0,0,0,0,0,1.300000012,0,0,0,0,0,1.700000003,1.299999952,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4.900000095,0,0,147.4000015,0,41.20000076,15.5,0.400000006,0,0,0
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,217.4000001,0,0,0,0,0,0,0,0,0,0,0,0,0,4158.999942,2451.200038,20.10000044,0,1261585.001,971447.3039,84.19999995,75.29999968,0,0,0,0,0,0,555.0000027,0,7377.599941,0,0,0,0,0,1105.000006,0,130721.7009,76731.70003,0,0,0,0,4965.199971,1849.900005,581948.8993,569881.7983,5.400000103,0,0,0,226.6000002,216.0999993,37450.1001,0,5083.900049,2330.200002,0,0,264.1999976,0,56162.40084,0,0,0,63911.10007,0,10017.30007,0,0,0,577664.0996,307892.5017,0,0,0,0
1332,0,0,2.400000095,0,365277.5999,33163.59978,5196.200009,1422.300006,0,0,11853.09999,2853.399999,0,0,0,0,10418.59989,8683.899976,0,0,2412.099993,0,8853.400018,2219.700005,166903.3002,86192.79978,39440.70005,5789.900054,61.3000003,52.90000018,0,0,104186.8998,17828.29991,4536.799985,1567.299991,0,0,0,0,0,0,0,0,89267.09995,31751.70019,161274.9001,0,0,0,68571.49997,2975.699988,413585.7973,19610.39993,6310.199977,0.600000009,1084.5,0,1204.899997,0,234.2000017,20.10000043,91826.10048,18375.30057,0,0,753380.0008,6015.500008,0,0,0,0,507051.2999,0,10180.7,2894.899993,823417.9007,404681.8016,1227160.001,117954.3997,2513458.796,324601.6994,0,0
1333,0,0,0,0,280.8000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87500.09989,0,0,0,731.0000076,453.5000134,0,0,253.8000035,32.59999979,0,0
1334,0,0,0,0,0.800000004,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,37.5999999,0,1.899999984,0,0,0,0,0,5.49999994,0,0.100000001,0,0,0,0,0,0,0,0,0,2.399999976,0,0,0,0,0,0.900000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.99999952,0,0,0,330.8000031,0,51.90000057,0,1.100000009,0,0,0
1335,0,0,0,0,23028.00018,20344.30017,18449.10007,17351.40006,0,0,0,0,0,0,0,0,14838.60003,14225.50003,100.200001,100.100001,449.6999992,449.6999992,0,0,681435.5003,519716.0015,4718.299971,3805.799972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211843.6,0,0,0,0,0,63487.50011,53560.70001,0,0,0,0,22218.60002,0,22582.29984,4871.499987,43.50000004,43.50000004,271028.5001,271028.5001,0,0,9900.300053,2536.500008,0,0,0,0,184.2999958,12.39999962,0,0,4262.899927,1052.5,137723.5992,137723.5992,529278.6018,132811.7002,0,0
1336,0,0,90.30000114,0,5054.400016,347.8999947,19.80000008,10.29999997,0,0,11.2000001,0.700000018,0,0,0,0,0,0,0,0,0,0,109.9000005,56.40000038,2803.299998,2639.500008,4565.100007,1934.399995,93.30000009,46.09999998,0,0,657.5000121,82.80000067,6550.300055,3492.500036,0,0,0,0,0,0,0,0,2403.499981,2254.800001,533.4999992,0,0,0,407.4000012,359.9000032,3131.300043,419.3999971,0,0,115.0999993,0,289.699999,0,18.99999984,0,0,0,0,0,2077.099993,379.5999965,26.20000029,0,0,0,102620.2996,496.5999962,0,0,1735.00001,555.1000004,35875.80018,31994.39999,11883.10014,1930.100004,0,0
1337,0,0,0,0,1.500000052,0,0.100000001,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,34.10000074,18.79999924,11.90000021,0,0,0,0,0,6.899999797,0,0.600000009,0,0,0,0,0,0,0,0,0,5.399999887,1.899999976,0.200000003,0,0,0,3.099999905,3.099999905,0,0,0,0,0,0,0.300000004,0,0,0,8.399999976,3.599999905,0,0,1.300000004,0,0,0,0,0,117.4000015,91.30000305,0.200000003,0.200000003,1036.400024,809.3000031,221.0000038,19.10000038,12.30000001,2.400000095,0,0
1338,0,0,0,0,34674.69988,29645.60012,193.5999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20000013,0,29.60000028,0,0,0,0,0,9.200000167,0,11.50000001,0,0,0,0,0,0,0,0,0,487321.9991,473093.4009,0.400000006,0,0,0,2536.000015,2536.000015,0,0,0,0,1.800000019,0,0,0,0,0,0,0,0,0,55.90000008,0,0,0,0,0,42567.80012,0,0,0,0,0,38550.59987,38550.59987,144208.7997,130862.7007,0,0
1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,7742.499958,1657.49999,238.699999,0.200000003,0,0,70.80000053,0,0,0,0,0,18317.89975,10086.0001,0,0,43.60000052,0,16.90000018,0,15275.20008,13555.70005,133.2000003,114.0000003,97.09999982,72.30000019,0,0,2407.700005,0,647.3999978,0,0,0,0,0,0,0,0,0,60760.99997,16180.80016,282.7999999,0,0,0,387.2000016,387.2000016,1745.599992,833.6999964,50.29999993,0,193.7000005,0,187.8000006,0,91.10000011,0,4646.800028,1033.599995,0,0,4000.399981,2672.799991,0,0,0,0,54772.79937,0,78.40000006,78.40000006,60213.79969,0,76001.60022,76001.60022,65933.69937,34057.00007,0,0
1341,0,0,0,0,57420.19963,57391.39964,3451.599989,3428.699987,0,0,10.80000009,10.60000008,0,0,0,0,56874.40042,55073.60037,0,0,0,0,345.5999986,308.5000017,1281970.998,1258914.995,43333.49987,36410.49998,0,0,0,0,0,0,11000.40003,9893.899958,0,0,0,0,0,0,686.8999934,12.30000022,940699.901,628097.0033,36237.40001,9065.600044,0,0,5338.699988,4734.099982,1098.999993,1098.999993,1.700000048,0,0,0,1885.400008,1409.800001,3786.89997,3386.400009,130680.9001,130563.1001,0,0,61933.49981,7524.799939,0,0,0,0,240846,0,0,0,0,0,1060873.502,1060873.502,482239.9006,455497.9994,0,0
1342,0,0,0,0,889.4999967,18.00000027,496.5000025,311.9000056,0,0,0,0,0,0,0,0,687.9999986,117.8999999,368.3000018,61.90000035,0,0,0,0,10583839.39,350820.7001,26193.79999,682.2000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55158.80006,0,8084.899983,7.800000116,0,0,2895.799997,351.8000026,24059.10013,24059.10013,0,0,0,0,55916.00002,4973.000011,4582119.605,111297.4,0,0,0,0,15968.80001,1913.400008,17559.29999,0,0,0,8068.50001,0,0,0,10822.09992,0,18129.90002,8632.699929,562033.3,31455.49997,0,0
1343,0,0,5864.100084,0,334514.3005,81369.70056,234.500001,35.20000008,0,0,636.1000041,104.9000008,0,0,0,0,0,0,0,0,0,0,416.3000006,69.00000001,130197.7007,130197.7007,7910.899945,7626.599983,0,0,0,0,77442.70001,33989.7002,7584.600014,1257.100006,0,0,0,0,0,0,0,0,16844.09994,12900.29988,5741.300009,0,0,0,7985.800023,6139.799978,58407.60007,58220.70012,0,0,22.90000052,0,679.7999989,0,13.50000019,0,0,0,0,0,3405.200017,0,341.4000004,0,0,0,391675.0007,90634.5,0,0,31231.50063,0,264152.5984,209056.0002,192329.4999,18093.90018,0,0
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.6000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.8000031,0,0,0,626.6000061,0,0,0,0,0,0,0,0,0,0,0
1345,0,0,15431.90017,0,516562.2993,55572.79999,636.1999997,43.10000038,0,0,1081.699999,70.89999966,0,0,0,0,0,0,0,0,0,0,706.1999967,46.40000027,165010.1993,165010.1993,195014.0999,14260.59998,0,0,0,0,0,0,12908.80006,843.0000041,0,0,0,0,0,0,0,0,149557.3001,65158.80004,3465.700016,0,0,0,8197.599959,7288.90002,0,0,0,0,53.10000047,0,2080.799999,0,19.49999988,0,462208.3036,413077.1014,0,0,58008.39993,0,0,0,0,0,19052.79997,7284.800046,14.30000019,0,30454.40076,0,333978.0015,196002.3989,474275.6005,16029.2,0,0
1346,0,0,113317.1017,0,3371436.901,602344.6998,4267.200003,617.1000057,0,0,11199.70001,1509.100002,0,0,0,0,10492.90008,8950.299981,0,0,50.30000019,0,7333.400002,991.4000027,1530917.799,1530917.799,657468.799,113343.9999,0,0,0,0,1010206.7,438754.4007,133532.1998,17918.20003,0,0,0,0,0,0,0,0,754272.7989,473894.1997,17464.19998,0,0,0,113171.7,106321.6001,190379.4003,188808.4002,0,0,354.2000053,0,12929.1,0,480.5000028,0,1735877.498,1605668.298,0,0,275152.8997,0,5012.899995,0,0,0,3177020.503,2098079.101,241.7000027,28.99999999,2549690.414,2107421.703,4460790.802,3363246.104,2123907.202,136705.8997,0,0
1347,0,0,0,0,0,0,3185.899987,3185.899987,0,0,0,0,0,0,0,0,157425.7005,157425.7005,0,0,12.29999985,12.29999985,0,0,151038.199,151038.199,8034.400042,8034.400042,0,0,0,0,0,0,1700.2,1700.2,0,0,0,0,0,0,0,0,2149.600033,2149.600033,1928.999988,1928.999988,0,0,256.8000012,256.8000012,0,0,0,0,0,0,0,0,440.300004,440.300004,330576.9986,330576.9986,0,0,6233.50004,6233.50004,2672.60003,0,0,0,4810.300106,0,0,0,0,0,64341.1003,64341.1003,124586.801,124586.801,0,0
1348,0,0,0,0,43602.39974,29820.80019,144.7000009,144.7000009,0,0,4217.100043,0,0,0,0,0,0,0,0,0,0,0,3294.800029,0,9812.699963,9812.699963,1635.100002,1083.2,0,0,0,0,563.6000023,0,2850.900017,272.6999987,0,0,0,0,0,0,0,0,335655.6974,0,874.7000107,118.0000005,0,0,282.1999999,282.1999999,0,0,0,0,0,0,0,0,0,0,161714.5008,161714.5008,0,0,0,0,0,0,0,0,4159.600055,0,0,0,0,0,33711.10004,33711.10004,121032.6996,67464.39993,0,0
1349,0,0,0,0,165.6000002,149.9999996,114.2999989,114.2999989,0,0,24.10000002,0,0,0,0,0,0,0,73.799999,0,0,0,0,0,986.4999846,966.0999953,429.4000004,392.9000013,0,0,0,0,0,0,65.99999992,58.70000011,0,0,0,0,0,0,0,0,10019.00027,0,46.50000077,29.50000065,0,0,37001.4001,34537.60008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243.500002,2226.500002,1904.299995,0,0,0,38957.30044,0,0,0,100600.201,0,22749.20018,22458.10017,7355.199914,6800.39991,0,0
1350,0,0,0,0,0,0,3.499999955,0.200000003,0,0,0,0,0,0,0,0,2381.900079,0,0,0,0,0,0,0,1294.199999,1095.4,0,0,0,0,0,0,0,0,5518.59993,5203.100079,0,0,0,0,0,0,121.0999987,35.5000006,0,0,0,0,0,0,4.299999952,4.299999952,0,0,0,0,0,0,253.9999999,3.999999881,0,0,0,0,0,0,75.69999886,0,0,0,0,0,0,0,0,0,0,0,0,0,50.19999909,8.200000048,0,0
1351,0,0,0,0,5324.09998,674.3000126,0,0,0,0,8.700000189,6.900000155,0,0,0,0,17949.80003,1288.499989,0,0,1.300000019,0,0,0,1999.300026,1999.300026,354.6000004,354.6000004,0,0,0,0,0,0,55.80000027,38.09999967,0,0,0,0,0,0,0,0,6419.099999,1747.299999,541.4000013,0,0,0,3.599999905,3.599999905,0,0,0,0,144.4999994,0,0,0,164.1000009,0,1119.599997,125.0000024,0,0,1587.300009,0,0,0,0,0,1701.199998,0,2.600000001,2.600000001,1945.899979,0,3820.499954,3820.499954,23696.09984,1744.199989,0,0
1352,0,0,3131.000044,0,155271.4004,26062.20001,92.49999942,12.00000008,0,0,236.2999999,37.00000013,0,0,0,0,0,0,0,0,0,0,156.0000008,24.1000002,48091.3999,48091.3999,3808.699994,3749.999998,0,0,0,0,15553.40005,5414.800015,2780.500005,425.1000004,0,0,0,0,0,0,0,0,6627.399991,4445.899979,2598.20001,0,0,0,3887.799991,2276.2,18629.09996,18529.29998,0,0,8.100000173,0,271.1000006,0,5.900000103,0,0,0,0,0,1746.700005,0,311.300002,0,0,0,266059.3,33641.60003,0,0,19542.20028,0,149411.9992,78511.90004,95936.49975,6154.79999,0,0
1353,0,0,0,0,7472.899999,5993.40003,4.899999946,0,0,0,0,0,0,0,0,0,49.40000015,49.40000015,0,0,0,0,0,0,57.20000024,57.20000024,0,0,0,0,0,0,12818.6002,0,7.599999934,0,0,0,0,0,0,0,0,0,28137.2,28137.2,0,0,0,0,716.9999876,716.9999876,0,0,0,0,0,0,0,0,1.499999978,0,0,0,0,0,0,0,0,0,0,0,15038.99989,0,0,0,6298.900013,0,22810.99995,22810.29995,19972.09997,17812.79999,0,0
1354,0,0,0,0,0,0,3.699999928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,11.60000029,0,0,0,0,0,0,0,0,0,191.9999981,0,0,0,0,0,0,0,0,0,8.899999738,0,0,0,9.800000191,0,130.6999989,0,22.9000001,0,11.39999962,0
1355,0,0,0,0,161.800001,82.3999998,11.69999982,11.69999982,0,0,51.59999962,0,0,0,0,0,0,0,171.699998,0,0,0,0,0,312.7999989,303.7000066,246.1000023,214.2000007,0,0,0,0,0,0,22.90000023,22.90000023,0,0,0,0,0,0,0,0,17089.30032,0,6.99999997,3.799999952,0,0,66286.60032,62548.79949,0,0,0,0,0,0,0,0,0,0,3446.600014,3446.600014,0,0,5319.599961,5291.099961,4960.199982,0,0,0,56027.7999,0,0,0,154784.3013,0,32564.30018,32564.30018,19217.49991,8935.799939,0,0
1356,0,0,0,0,134.699996,0,704.2000019,241.7000008,0,0,0,0,0,0,0,0,0,0,0,0,1718.800017,1348.899972,2.500000045,0,57507.70048,38847.29965,103.0999997,96.7999997,26.49999952,0,0,0,0,0,68.59999999,0,58.40000153,0,0,0,0,0,16.30000012,0,9561.600043,2743.199959,0,0,0,0,2012.600002,112.2000014,45337.89898,42714.70001,4.200000077,0,139.3000011,0,86.49999951,11.90000004,9730.800111,340.0000076,0,0,0,0,349.600002,0,1872.600001,167.0999985,0,0,7431.299932,0,958.9999895,77.19999981,352.5,0,154333.1005,6364.89989,270.9999962,270.9999962,0,0
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380237.209,54234.90001,7722.400003,2.800000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8569.400013,0,0,0,0,0,0,0,0,0,0,0,0,0,7531.999997,120.4000015,2054344.202,19643.10005,0,0,0,0,0,0,0,0,0,0,2446.300002,0,0,0,2319.799961,0,0,0,33315.99999,853.899997,0,0
1358,0,0,10510.60004,0,267.900002,267.900002,788.1000014,788.1000014,0,0,2.800000012,2.800000012,0,0,0,0,1564691.697,1564691.697,0,0,90.40000015,90.40000015,281.4000022,281.4000022,671757.1984,671757.1984,1040.30001,1040.30001,0,0,0,0,0,0,1780.999985,1780.999985,183.6000042,0,0,0,0,0,0,0,319588.2003,319588.2003,10147.49997,10147.49997,0,0,5441.999971,2372.999998,156868.6992,153868.5005,62.69999941,62.69999941,0,0,0,0,14382.4,14382.4,370805.2993,370805.2993,0,0,473.8999979,473.8999979,8117.200131,0,0,0,847467.8844,0,0,0,0,0,711500.1008,711500.1008,1050671.9,1050671.9,0,0
1359,0,0,0,0,108763.0002,16957.60003,4043.299995,535.8999985,0,0,10871.90002,1556.199993,0,0,0,0,0,0,0,0,1718.999968,0,7947.799969,1135.699995,349314.0002,29381.99997,19274.60005,2377.300027,0.200000003,0,0,0,12848.40001,0,3340.100003,476.9999952,0,0,0,0,0,0,0,0,255366.8001,25951.70014,4106.299958,0,0,0,53177.29985,0,28303.09995,0,862.8999991,0,257.6000004,0,0,0,20910.29995,0,243188.1997,0,0,0,20974.30013,0,0,0,0,0,365647.7995,0,107.2999966,0,644987.4994,192863.5997,897033.3024,0,371366.6,61871.60033,0,0
1360,0,0,0,0,1048.000005,556.0999985,0,0,0,0,0,0,0,0,0,0,406317.5004,396924.6003,0,0,901.6000038,0,0,0,5562.300021,5562.300021,2315.900008,2315.900008,0,0,0,0,0,0,591.3000044,0,0,0,0,0,0,0,0,0,51272.80078,2318.800003,0,0,0,0,3237.599999,3237.599999,56679.0997,43877.2,0,0,0,0,0,0,0,0,7803.900015,2740.300018,0,0,0,0,0,0,0,0,56557.20032,0,806.7000047,806.7000047,72420.69872,0,211878.6008,211878.6008,627879.2004,624125.2994,0,0
1361,0,0,0,0,19269.2001,16077.50001,0,0,0,0,611.2000008,0,0,0,0,0,0,0,0,0,0,0,477.6000099,0,26568.80003,26568.80003,1570.700001,1115.900001,0,0,0,0,1389.099998,0,383.4000004,9.700000405,0,0,0,0,0,0,0,0,40907.6001,0,79.49999821,4.300000191,0,0,13.20000001,13.20000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200.900101,0,0,0,0,0,700.7999763,700.7999763,121603.5001,52882.39982,0,0
1362,0,0,1165.5,0,17.80000007,17.80000007,33.59999976,33.59999976,0,0,0,0,0,0,0,0,110119.9001,110119.9001,0,0,0,0,2.400000043,2.400000043,85708.50033,85708.50033,173.8999997,173.8999997,7914.800066,7914.800066,0,0,0,0,69.19999999,69.19999999,0,0,0,0,0,0,814.0999994,0,17422.09984,17422.09984,2024.8,2024.8,0,0,576.4000035,242.099999,7703.899872,7632.799919,5.600000009,5.600000009,0,0,1394.500005,1394.500005,448.9000001,448.9000001,181279.0992,181279.0992,0,0,460.8000003,460.8000003,0,0,0,0,11566.50024,0,0,0,0,0,93301.39963,63152.09956,59025.00002,59025.00002,0,0
1363,0,0,0,0,2222.399996,194.6000018,1593.400007,1329.90001,0,0,0,0,0,0,0,0,496712.9995,150797.8005,1451.500005,354.4000047,20997.80003,12524.80005,0,0,11304690.21,1683303.396,60522.60007,3493.100012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120149.9002,0,18810.30002,18.50000013,0,0,9304.499997,1962.599978,165.8999996,165.8999996,0,0,5710.600014,0,2350829.6,96240.19999,4188042.899,341217.8997,0,0,0,0,41422.70004,7065.500005,1530.700002,0,0,0,3150.500002,0,0,0,5607.100031,0,47221.5,29509.89996,6613590.807,235982.0004,0,0
1364,0,0,57675.10056,0,713264.999,90784.00008,2726.800003,338.8000022,0,0,5727.200003,538.6000004,0,0,0,0,21928.39999,14300.89995,0,0,34.40000077,0,3609.300006,295.1000009,760901.7004,686259.5,142424.0002,24700.00005,0,0,0,0,2027301.797,343761.9999,72020.99999,8124.700012,4295.000008,0,0,0,0,0,0,0,251166.3002,106402.6,3458.200011,0,0,0,52683.10005,37659.89997,317686.5998,313358.5017,0,0,189.2000038,0,5618.100002,0,1262,0,268267.4004,233018.6997,266.5,0,200115.8996,0,20818.19999,0,34.30000038,0,1102438.701,206408.5001,31524.29996,26974.79992,882476.502,567850.0979,2110760.601,1347300.798,694399.1013,26317.3001,2356.199951,0
1365,0,0,0,0,13353.70001,4765.300026,1.299999952,1.299999952,0,0,203.0000008,44.20000052,0,0,0,0,125963.9999,110744.4002,0,0,115.3999992,0,35.40000009,0,39752.70006,39752.70006,3592.500003,3592.500003,807.3000027,748.3999991,0,0,1345.200018,0,1653.79999,238.0999961,0,0,0,0,0,0,0,0,123007.9004,12693.79999,224.4999981,0,0,0,1696.5,1696.5,4994.000002,4172.900002,131.7000003,0,362.8000002,0,482.1000003,0,74.40000082,0,1324.5,854.3999901,0,0,1638.799995,0,0,0,0,0,131644.7996,0,400.3999963,400.3999963,41125.30111,0,607676.598,607676.598,253484.9994,213072.9011,0,0
1366,0,0,0,0,211.6999996,0,2.500000037,0,0,0,1.70000001,0,0,0,0,0,0,0,0,0,0,0,0.900000013,0,131.8000004,22.79999949,0,0,0,0,0,0,5104.999911,0,25.09999992,0.300000012,0,0,0,0,0,0,0,0,582.7999997,274.0000021,0.500000007,0,0,0,203.8999975,203.8999975,0,0,0,0,0,0,27.00000043,0,0.300000012,0,626.4000008,370.400001,0,0,8.600000136,0,1.5,0,0,0,24994.69992,9323.999966,0,0,49484.89934,26712.90071,56184.90025,14379.00033,2374.500018,104.9999997,0,0
1367,0,0,0,0,16640.90011,0,231.3000005,0,0,0,154.8999999,0,0,0,0,0,0,0,0,0,0,0,29.40000003,0,2289.8,1743.899995,0,0,0,0,0,0,282802.1988,0,2626.799993,32.80000009,0,0,0,0,0,0,0,0,24882.8999,11660.19996,38.2000003,0,0,0,15401.59991,15401.59991,0,0,0,0,0,0,2565.399989,0,42.0999999,0,23796.20013,13899.1001,0,0,764.0000049,0,162.8000003,0,0,0,862521.0017,621885.3059,0,0,160160.6987,104927.1029,432425.8974,351816.1001,164165.6999,7970.100054,0,0
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.7000122,0,0,0,0,0,324.1000061,0,0,0,0,0
1369,0,0,0,0,9917.700026,8605.000016,2.200000048,2.200000048,0,0,77.6999992,59.29999948,0,0,0,0,44193.09969,40596.29997,0,0,16.5,0,4.100000009,0,32496.00001,32496.00001,4726.899979,4726.899979,162.8000031,154.9000015,0,0,2397.899993,0,487.2000027,319.4000013,0,0,0,0,0,0,0,0,43904.39997,28846.50015,73.19999975,0,0,0,417.5000021,417.5000021,1028.100006,907.5,18.70000041,0,54.1000006,0,65.70000029,0,9.099999994,0,1098.300006,982.0000031,0,0,273.0999975,0,0,0,0,0,17530.30007,0,187.7000009,187.7000009,5621.800148,0,205773.2997,205773.2997,70160.19941,64486.10017,0,0
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.1000022,0,0,0,0,0,0,0,0,0,0,0,0,0,326.4000007,326.4000007,0,0,0,0,0,0,0,0,0,0,12474.89978,0,0,0,0,0,24933.69999,22688.29987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885.70006,3885.60006,2817.89994,0,0,0,39584.99915,0,0,0,86303.20089,0,29755.90014,29755.90014,2948.600002,2948.600002,0,0
1371,0,0,0,0,188.4999984,188.4999984,5256.199994,5143.899992,0,0,43.40000025,43.40000025,0,0,0,0,1165199.999,1165199.999,0,0,7880.699969,7880.699969,628.1000024,628.1000024,645873.7003,644305.6001,6042.300031,4528.599968,0,0,0,0,0,0,12269.19991,11930.39992,1564.100046,0,0,0,0,0,58.00000095,0,78193.99978,75096.69976,3903.999995,3315.899996,0,0,2159.599997,2159.599997,94920.89972,92852.59987,2225.100011,2225.100011,0,0,9.400000133,9.10000018,47799.90007,47799.90007,39214.79982,39214.79982,0,0,76000.40006,74962.30006,60411.09895,0,0,0,429132.7932,0,0,0,753289.8027,0,601965.701,601965.701,805678.8973,802408.9975,0,0
